Track :
 realtime: 00114.480
 realtime: 00114.600
 realtime: 00114.720
 realtime: 00114.840
 realtime: 00114.960
 realtime: 00115.080
 realtime: 00115.200
 realtime: 00115.320
 realtime: 00115.380
 realtime: 00115.440
 realtime: 00115.560
 realtime: 00115.680
 realtime: 00115.800
 realtime: 00115.920
 realtime: 00116.040
 realtime: 00116.160
 realtime: 00116.280
 realtime: 00116.400
 realtime: 00116.520
 realtime: 00116.640
 realtime: 00116.760
 realtime: 00116.880
 realtime: 00117.000
 realtime: 00117.120
 realtime: 00117.240
 realtime: 00117.360
 realtime: 00117.480
 realtime: 00117.600
 realtime: 00117.720
 realtime: 00117.840
 realtime: 00117.960
 realtime: 00118.080
 realtime: 00118.200
 realtime: 00118.320
 realtime: 00118.440
 realtime: 00118.560
 realtime: 00118.680
 realtime: 00118.800
 realtime: 00118.920
 realtime: 00119.040
 realtime: 00119.160
 realtime: 00119.280
 realtime: 00119.400
 realtime: 00119.520
 realtime: 00119.640
 realtime: 00119.760
 realtime: 00119.880
 realtime: 00120.000
 realtime: 00120.120
 realtime: 00120.240
 realtime: 00120.360
 realtime: 00120.480
 realtime: 00120.600
 realtime: 00120.720
 realtime: 00120.840
 realtime: 00120.960
 realtime: 00121.080
 realtime: 00121.200
 realtime: 00121.320
 realtime: 00121.440
 realtime: 00121.560
 realtime: 00121.680
 realtime: 00121.800
 realtime: 00121.920
 realtime: 00122.040
 realtime: 00122.160
 realtime: 00122.280
 realtime: 00122.400
 realtime: 00122.520
 realtime: 00122.640
 realtime: 00122.760
 realtime: 00122.880
 realtime: 00123.000
 realtime: 00123.120
 realtime: 00123.240
 realtime: 00123.360
 realtime: 00123.480
 realtime: 00123.600
 realtime: 00123.720
 realtime: 00123.840
 realtime: 00123.960
 realtime: 00124.080
 realtime: 00124.200
 realtime: 00124.320
 realtime: 00124.440
 realtime: 00124.560
 realtime: 00124.680
 realtime: 00124.800
 realtime: 00124.920
 realtime: 00125.040
 realtime: 00125.160
 realtime: 00125.280
 realtime: 00125.400
 realtime: 00125.520
 realtime: 00125.640
 realtime: 00125.760
 realtime: 00125.880
 realtime: 00126.000
 realtime: 00126.120
 realtime: 00126.240
 realtime: 00126.360
 realtime: 00126.480
 realtime: 00126.600
 realtime: 00126.720
 realtime: 00126.840
 realtime: 00126.960
 realtime: 00127.080
 realtime: 00127.200
 realtime: 00127.320
 realtime: 00127.440
 realtime: 00127.560
 realtime: 00127.680
 realtime: 00127.800
 realtime: 00127.920
 realtime: 00128.040
 realtime: 00128.160
 realtime: 00128.280
 realtime: 00128.400
 realtime: 00128.520
 realtime: 00128.640
 realtime: 00128.760
 realtime: 00128.880
 realtime: 00129.000
 realtime: 00129.120
 realtime: 00129.240
 realtime: 00129.360
 realtime: 00129.480
 realtime: 00129.600
 realtime: 00129.720
 realtime: 00129.840
 realtime: 00129.960
 realtime: 00130.080
 realtime: 00130.200
 realtime: 00130.320
 realtime: 00130.440
 realtime: 00130.560
 realtime: 00130.680
 realtime: 00130.800
 realtime: 00130.920
 realtime: 00131.040
 realtime: 00131.160
 realtime: 00131.280
 realtime: 00131.400
 realtime: 00131.520
 realtime: 00131.640
 realtime: 00131.760
 realtime: 00131.880
 realtime: 00132.000
 realtime: 00132.120
 realtime: 00132.240
 realtime: 00132.360
 realtime: 00132.480
 realtime: 00132.600
 realtime: 00132.720
 realtime: 00132.840
 realtime: 00132.960
 realtime: 00133.080
 realtime: 00133.200
 realtime: 00133.320
 realtime: 00133.440
 realtime: 00133.560
 realtime: 00133.680
 realtime: 00133.800
 realtime: 00133.920
 realtime: 00134.040
 realtime: 00134.160
 realtime: 00134.280
 realtime: 00134.400
 realtime: 00134.520
 realtime: 00134.640
 realtime: 00134.760
 realtime: 00134.880
 realtime: 00135.000
 realtime: 00135.120
 realtime: 00135.240
 realtime: 00135.360
 realtime: 00135.480
 realtime: 00135.600
 realtime: 00135.720
 realtime: 00135.840
 realtime: 00135.960
 realtime: 00136.080
 realtime: 00136.200
 realtime: 00136.320
 realtime: 00136.440
 realtime: 00136.560
 realtime: 00136.680
 realtime: 00136.800
 realtime: 00136.920
 realtime: 00137.040
 realtime: 00137.160
 realtime: 00137.280
 realtime: 00137.400
 realtime: 00137.520
 realtime: 00137.640
 realtime: 00137.760
 realtime: 00137.880
 realtime: 00138.000
 realtime: 00138.120
 realtime: 00138.240
 realtime: 00138.360
 realtime: 00138.480
 realtime: 00138.600
 realtime: 00138.720
 realtime: 00138.840
 realtime: 00138.960
 realtime: 00139.080
 realtime: 00139.200
 realtime: 00139.320
 realtime: 00139.440
 realtime: 00139.560
 realtime: 00139.680
 realtime: 00139.800
 realtime: 00139.920
 realtime: 00140.040
 realtime: 00140.160
 realtime: 00140.280
 realtime: 00140.400
 realtime: 00140.520
 realtime: 00140.640
 realtime: 00140.760
 realtime: 00140.880
 realtime: 00141.000
 realtime: 00141.120
 realtime: 00141.240
 realtime: 00141.360
 realtime: 00141.480
 realtime: 00141.600
 realtime: 00141.720
 realtime: 00141.840
 realtime: 00141.960
 realtime: 00142.080
 realtime: 00142.200
 realtime: 00142.320
 realtime: 00142.440
 realtime: 00142.560
 realtime: 00142.680
 realtime: 00142.800
 realtime: 00142.920
 realtime: 00143.040
 realtime: 00143.160
 realtime: 00143.280
 realtime: 00143.400
 realtime: 00143.520
 realtime: 00143.640
 realtime: 00143.760
 realtime: 00143.880
 realtime: 00144.000
 realtime: 00144.120
 realtime: 00144.240
 realtime: 00144.360
 realtime: 00144.480
 realtime: 00144.600
 realtime: 00144.720
 realtime: 00144.840
 realtime: 00144.960
 realtime: 00145.080
 realtime: 00145.200
 realtime: 00145.260
 realtime: 00145.320
 realtime: 00145.440
 realtime: 00145.560
 realtime: 00145.680
 realtime: 00145.800
 realtime: 00145.920
Track :
 realtime: 00080.880
 realtime: 00081.000
 realtime: 00081.120
 realtime: 00081.360
 realtime: 00081.480
 realtime: 00081.720
 realtime: 00081.960
 realtime: 00082.080
 realtime: 00082.320
 realtime: 00119.280
 realtime: 00119.400
 realtime: 00119.520
 realtime: 00119.760
 realtime: 00119.880
 realtime: 00120.120
 realtime: 00120.360
 realtime: 00120.480
 realtime: 00120.720
